datetime,row,e_invoice_number,sales_date,quantity_sold_mt,registration_type,entity_name,seller_gst,buyer_gst,epr_invoice_number,status,message
2026-05-27T07:29:43.692Z,417,25017896,2025-07-07,9,Unregistered,PEECO POLYTECH PRIVATE LIMITED,03AAICM5508J1ZI,06AAECP9388H2ZV,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)9Name of the EntityPEECO POLYTECH PRIVATE LIMITEDAddressSONIPATStateHARYANADistrictSonipatGST No. of Seller03AAICM5508J1ZIGST No. of Buyer06AAECP9388H2ZVhsnCode39021000invno25017896Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)742500GST Amount(₹)133650Sales date2025-07-07CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:29:49.767Z,419,25017923,2025-07-08,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)9Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIStateDELHIDistrictNew DelhiGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25017923Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)725806.5GST Amount(₹)130645.17Sales date2025-07-08CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:29:55.627Z,424,25018015,2025-07-11,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredStateDELHIDistrictNew DelhiQuantity Sold(MT)9Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25018015Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)695184GST Amount(₹)125133.12Sales date2025-07-11CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:30:01.792Z,427,25018064,2025-07-12,10,Unregistered,PEECO POLYTECH PRIVATE LIMITED,03AAICM5508J1ZI,06AAECP9388H2ZV,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)10Name of the EntityPEECO POLYTECH PRIVATE LIMITEDAddressSONIPATStateHARYANADistrictSonipatGST No. of Seller03AAICM5508J1ZIGST No. of Buyer06AAECP9388H2ZVhsnCode39021000invno25018064Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)865000GST Amount(₹)155700Sales date2025-07-12CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:30:07.805Z,428,25018065,2025-07-12,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)9Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIStateDELHIDistrictNew DelhiGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25018065Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)698202GST Amount(₹)125676.36Sales date2025-07-12CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:30:13.715Z,431,25018155,2025-07-15,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredStateDELHIDistrictNew DelhiQuantity Sold(MT)9Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25018155Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)676500GST Amount(₹)121770Sales date2025-07-15CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:30:19.595Z,435,25018163,2025-07-15,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredStateDELHIDistrictNew DelhiQuantity Sold(MT)9Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25018163Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)658930.5GST Amount(₹)118607.49Sales date2025-07-15CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:30:25.667Z,441,25018301,2025-07-19,15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)15Name of the EntityANAND TWINES MANUFACTURING PRIVATE LIMITEDAddressNOIDAStateUTTAR PRADESHDistrictGautam Buddha NagarGST No. of Seller03AAICM5508J1ZIGST No. of Buyer09AAMCA0123H1ZYhsnCode39021000invno25018301Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)1331250GST Amount(₹)239625Sales date2025-07-19CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:30:31.845Z,443,25018412,2025-07-24,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)10Name of the EntitySHAKTI PLAST CHEM PRIVATE LIMITEDAddressNEW DELHIStateDELHIDistrictNew DelhiGST No. of Seller03AAICM5508J1ZIGST No. of Buyer07ABKCS4860N1ZNhsnCode39021000invno25018412Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)784771.5GST Amount(₹)141258.87Sales date2025-07-24CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:30:38.064Z,445,25018421,2025-07-24,15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,Confirm Entered Details×Please check and confirm the following details. These details cannot be changed later.Registration TypeUnregisteredQuantity Sold(MT)15Name of the EntityANAND TWINES MANUFACTURING PRIVATE LIMITEDAddressNOIDAStateUTTAR PRADESHDistrictGautam Buddha NagarGST No. of Seller03AAICM5508J1ZIGST No. of Buyer09AAMCA0123H1ZYhsnCode39021000invno25018421Bank Account No001581400000054IFSC CodeYESB0000015Principal Amount(₹)1331250GST Amount(₹)239625Sales date2025-07-24CancelConfirm,Filled,"×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:30:57.455Z,321,DN/2025-26-001,2025-05-25,-15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,,Failed,Submit disabled: some required fields still missing.
2026-05-27T07:31:02.732Z,446,25018431,2025-07-24,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:31:06.563Z,450,25018474,2025-07-25,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:31:13.988Z,456,25018633,2025-07-29,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:31:17.856Z,460,25018696,2025-07-30,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:31:35.613Z,465,25018735,2025-07-31,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:31:39.389Z,466,25018819,2025-08-02,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:31:44.725Z,469,25018886,2025-08-05,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:32:21.640Z,472,25018900,2025-08-05,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:32:25.469Z,475,25018919,2025-06-08,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,Submit disabled: some required fields still missing.
2026-05-27T07:32:30.422Z,480,25018960,2025-08-07,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:32:34.253Z,484,25018981,2025-08-08,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:33:18.396Z,487,25019062,2025-08-12,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:33:22.166Z,490,25019070,2025-08-12,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:33:48.200Z,496,25019109,2025-08-13,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:33:52.005Z,501,25019177,2025-08-16,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:33:56.929Z,502,25019185,2025-08-16,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:34:00.729Z,506,25019254,2025-08-18,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:34:07.688Z,510,25019290,2025-08-19,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:34:11.520Z,515,25019348,2025-08-21,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:34:29.270Z,518,25019361,2025-08-21,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:34:33.427Z,523,25019401,2025-08-22,8.85,Unregistered,DALMIA TEA MARKETING P LTD,03AAICM5508J1ZI,09AABCD4494R1ZV,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:35:04.776Z,524,25019423,2025-08-23,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:35:08.550Z,529,25019529,2025-08-26,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:35:17.003Z,532,25019537,2025-08-26,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:35:20.781Z,536,25019578,2025-08-27,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:35:43.163Z,540,25019600,2025-08-28,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:35:46.979Z,542,25019602,2025-08-28,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:35:52.237Z,545,25019647,2025-08-29,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:36:06.498Z,321,DN/2025-26-001,2025-05-25,-15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,,Failed,Submit disabled: some required fields still missing.
2026-05-27T07:36:11.506Z,446,25018431,2025-07-24,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:36:15.357Z,450,25018474,2025-07-25,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:36:23.981Z,456,25018633,2025-07-29,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:36:27.779Z,460,25018696,2025-07-30,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:36:39.236Z,465,25018735,2025-07-31,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:36:43.071Z,466,25018819,2025-08-02,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:36:55.004Z,469,25018886,2025-08-05,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:36:58.853Z,472,25018900,2025-08-05,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:37:07.143Z,475,25018919,2025-06-08,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,Submit disabled: some required fields still missing.
2026-05-27T07:37:11.851Z,480,25018960,2025-08-07,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:37:15.643Z,484,25018981,2025-08-08,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:37:20.384Z,487,25019062,2025-08-12,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:37:24.211Z,490,25019070,2025-08-12,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:37:35.202Z,496,25019109,2025-08-13,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:37:40.869Z,501,25019177,2025-08-16,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:37:44.707Z,502,25019185,2025-08-16,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:38:03.732Z,506,25019254,2025-08-18,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:38:08.448Z,510,25019290,2025-08-19,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:38:15.990Z,515,25019348,2025-08-21,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:38:19.823Z,518,25019361,2025-08-21,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:38:36.510Z,523,25019401,2025-08-22,8.85,Unregistered,DALMIA TEA MARKETING P LTD,03AAICM5508J1ZI,09AABCD4494R1ZV,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:38:40.543Z,524,25019423,2025-08-23,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:38:45.253Z,529,25019529,2025-08-26,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:38:49.107Z,532,25019537,2025-08-26,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:38:53.854Z,536,25019578,2025-08-27,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:38:57.683Z,540,25019600,2025-08-28,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:39:05.953Z,542,25019602,2025-08-28,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:39:09.816Z,545,25019647,2025-08-29,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:39:16.976Z,548,25019700,2025-08-30,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:39:20.794Z,553,25019760,2025-08-31,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:39:27.511Z,554,25019866,2025-09-02,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:39:31.325Z,557,25019890,2025-09-03,0,Unregistered,SHAKTI PLASTIC INDUSTRIES,03AAICM5508J1ZI,07AAEPA7021R1ZN,,Failed,Submit disabled: some required fields still missing.
2026-05-27T07:39:36.040Z,560,25019893,2025-09-03,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:39:39.844Z,563,25019962,2025-09-05,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:39:54.330Z,566,25019993,2025-09-06,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:39:58.135Z,570,25019997,2025-09-06,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:40:27.069Z,574,25020054,2025-09-08,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:40:30.893Z,579,25020107,2025-09-10,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:40:35.939Z,580,25020108,2025-09-10,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:40:39.755Z,581,25020121,2025-09-10,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:40:44.462Z,589,25020155,2025-09-11,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:40:48.359Z,590,25020183,2025-09-12,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:41:25.049Z,594,25020219,2025-09-13,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:41:28.895Z,601,25020334,2025-09-17,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:41:34.017Z,610,25020400,2025-09-19,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:41:38.057Z,611,25070515,2025-09-19,0,Unregistered,KHURANA HI TECH PLASTICS,03AAICM5508J1ZI,03AALFK7750J1Z3,,Failed,Submit disabled: some required fields still missing.
2026-05-27T07:41:43.122Z,613,25020444,2025-09-20,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:41:47.282Z,617,25020505,2025-09-22,3,Unregistered,RECOMMERCEX PRIVATE LIMITED,03AAICM5508J1ZI,09AANCR3594C1Z1,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:41:53.402Z,618,25020506,2025-09-22,6,Unregistered,RECOMMERCEX PRIVATE LIMITED,03AAICM5508J1ZI,09AANCR3594C1Z1,,Failed,toastText is not defined
2026-05-27T07:42:00.416Z,619,25020553,2025-09-23,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:42:04.286Z,624,25020590,2025-09-24,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:42:12.107Z,630,25020638,2025-09-25,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:42:17.764Z,631,25020674,2025-09-26,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:42:21.546Z,635,25020761,2025-09-28,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
